집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-10-25,100.0,62.0777027027027,77.43243243243242,20171024,너의 췌장을 먹고 싶어,223629700,38923,196,903
2017-10-26,16.36681,71.4095744680851,86.09042553191489,20171024,너의 췌장을 먹고 싶어,152235000,19506,201,904
2017-10-27,13.32891,76.95167286245352,88.69888475836431,20171024,너의 췌장을 먹고 싶어,247873700,29630,218,940
2017-10-28,18.67296,71.32352941176471,80.68627450980392,20171024,너의 췌장을 먹고 싶어,441380300,52788,213,975
2017-10-29,18.43487,68.25396825396825,80.05291005291005,20171024,너의 췌장을 먹고 싶어,442659000,52875,218,985
2017-10-30,10.82785,71.35416666666666,81.77083333333334,20171024,너의 췌장을 먹고 싶어,151344200,19389,196,940
2017-10-31,10.340639999999999,62.82051282051282,75.8974358974359,20171024,너의 췌장을 먹고 싶어,155660700,20128,200,929
2017-11-01,7.8956800000000005,76.35135135135134,87.7027027027027,20171024,너의 췌장을 먹고 싶어,163485500,21004,189,901
2017-11-02,7.13435,63.76811594202898,72.31884057971014,20171024,너의 췌장을 먹고 싶어,89061400,11352,182,576
2017-11-03,7.15371,55.17241379310346,69.82758620689657,20171024,너의 췌장을 먹고 싶어,142242300,16539,187,598
2017-11-04,8.17871,73.80952380952381,80.83333333333334,20171024,너의 췌장을 먹고 싶어,253803000,30180,196,576
2017-11-05,11.04224,64.19753086419753,76.2962962962963,20171024,너의 췌장을 먹고 싶어,236049400,27992,207,583
2017-11-06,5.32281,66.66666666666666,72.42424242424242,20171024,너의 췌장을 먹고 싶어,70666100,8995,177,582
2017-11-07,4.46115,71.7391304347826,80.43478260869564,20171024,너의 췌장을 먹고 싶어,63539400,8058,178,592
2017-11-08,4.35965,67.14285714285714,72.0,20171024,너의 췌장을 먹고 싶어,63792400,8197,174,567
2017-11-09,4.30204,75.0,77.14285714285714,20171024,너의 췌장을 먹고 싶어,40031700,5087,147,349
2017-11-10,3.8133,63.33333333333333,69.0,20171024,너의 췌장을 먹고 싶어,59316400,6877,149,360
2017-11-11,8.20288,67.07317073170732,70.48780487804878,20171024,너의 췌장을 먹고 싶어,133459700,15570,157,378
2017-11-12,5.46421,69.60784313725489,79.21568627450979,20171024,너의 췌장을 먹고 싶어,110403900,12810,159,371
2017-11-13,2.8701,73.33333333333333,79.33333333333334,20171024,너의 췌장을 먹고 싶어,30766700,3938,153,358
2017-11-14,2.24501,50.0,52.72727272727273,20171024,너의 췌장을 먹고 싶어,27625600,3525,155,360
2017-11-15,2.29852,77.5,83.5,20171024,너의 췌장을 먹고 싶어,34557700,4575,163,337
2017-11-16,2.49788,70.0,76.5,20171024,너의 췌장을 먹고 싶어,44965300,6257,134,289
2017-11-17,2.3417,60.0,66.66666666666669,20171024,너의 췌장을 먹고 싶어,24236200,2968,133,222
2017-11-18,3.46432,65.625,73.75,20171024,너의 췌장을 먹고 싶어,47722900,5718,129,205
2017-11-19,4.75052,72.5,65.5,20171024,너의 췌장을 먹고 싶어,47958300,5712,129,207
2017-11-20,2.37256,57.99999999999999,74.0,20171024,너의 췌장을 먹고 싶어,13295200,1723,116,198
2017-11-21,1.5912899999999999,69.23076923076923,80.76923076923076,20171024,너의 췌장을 먹고 싶어,13615600,1780,120,200
2017-11-22,1.41563,70.0,79.0,20171024,너의 췌장을 먹고 싶어,10402900,1404,96,147
2017-11-23,1.38277,68.18181818181817,90.0,20171024,너의 췌장을 먹고 싶어,12053500,1667,107,136
2017-11-24,1.41363,50.0,73.33333333333331,20171024,너의 췌장을 먹고 싶어,12128600,1533,101,131
2017-11-25,1.85402,83.33333333333334,95.83333333333334,20171024,너의 췌장을 먹고 싶어,20432800,2521,93,126
