집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-06-28,100.0,44.75587703435804,45.75346594333936,20159647,리얼,887028600,146965,970,4097
2017-06-29,77.17296,45.65551710880431,49.623221837754706,20159647,리얼,419672400,57733,918,3805
2017-06-30,45.53906,44.326241134751776,43.01925025329281,20159647,리얼,379787874,46591,859,3469
2017-07-01,33.355470000000004,44.967320261437905,44.58823529411765,20159647,리얼,550755256,67807,735,2826
2017-07-02,23.67279,41.84261036468329,39.0978886756238,20159647,리얼,428498400,50734,679,2571
2017-07-03,18.4724,37.565445026178004,36.38743455497382,20159647,리얼,159148000,21996,634,2401
2017-07-04,10.512139999999999,40.128755364806864,35.53648068669528,20159647,리얼,144161600,20030,635,2347
2017-07-05,8.97817,44.6969696969697,43.78787878787879,20159647,리얼,67192100,10820,353,614
2017-07-06,6.78042,45.52845528455284,35.60975609756097,20159647,리얼,41591700,5955,313,503
2017-07-07,6.997089999999999,39.07563025210085,36.806722689075634,20159647,리얼,42265000,5625,313,473
2017-07-08,6.9787,32.05128205128205,27.69230769230769,20159647,리얼,43563400,5774,240,335
2017-07-09,5.21851,37.857142857142854,31.42857142857143,20159647,리얼,34498900,4509,228,315
2017-07-10,5.6125300000000005,36.0,41.066666666666656,20159647,리얼,18284900,2562,271,393
2017-07-11,4.52299,40.56603773584906,40.37735849056603,20159647,리얼,18665800,2693,260,377
2017-07-12,2.85211,47.14285714285714,40.285714285714285,20159647,리얼,34511500,6373,182,243
2017-07-13,2.5488,39.285714285714285,39.285714285714285,20159647,리얼,2944400,437,23,35
2017-07-14,2.694,41.17647058823529,35.882352941176464,20159647,리얼,4528300,656,23,34
2017-07-15,3.09743,38.63636363636364,42.72727272727273,20159647,리얼,2978500,372,15,20
2017-07-16,2.4422200000000003,41.66666666666667,31.11111111111111,20159647,리얼,3411000,438,18,27
2017-07-17,2.41273,46.42857142857143,25.714285714285715,20159647,리얼,15208800,2879,33,46
2017-07-18,9.39817,29.25531914893617,32.446808510638306,20159647,리얼,8326000,1578,58,68
2017-07-19,12.05286,30.414746543778804,24.60829493087557,20159647,리얼,3873000,635,21,24
2017-07-20,8.04521,36.05442176870749,29.523809523809533,20159647,리얼,3967300,858,26,26
2017-07-21,5.91247,31.182795698924732,36.774193548387096,20159647,리얼,747000,141,5,5
2017-07-22,17.0099,35.204081632653065,35.81632653061224,20159647,리얼,2171300,374,15,15
2017-07-23,6.0272,36.36363636363637,34.65909090909091,20159647,리얼,1162500,209,6,6
2017-07-24,4.37527,35.24590163934426,30.819672131147538,20159647,리얼,1440500,276,7,8
2017-07-25,3.46688,37.93103448275862,33.10344827586207,20159647,리얼,1563500,289,6,6
2017-07-26,3.7624699999999986,31.0,32.0,20159647,리얼,750000,150,5,5
2017-07-27,3.1594900000000004,40.56603773584906,38.49056603773585,20159647,리얼,750000,150,5,5
2017-07-28,2.83231,27.631578947368425,38.15789473684211,20159647,리얼,750000,150,5,5
