집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-10-03,100.0,66.88741721854305,78.88741721854305,20165450,남한산성,3669119900,444585,1125,5284
2017-10-04,97.11984,67.67866738312736,80.32240730789897,20165450,남한산성,4655991000,552722,1165,5390
2017-10-05,72.71424,67.25130890052357,80.46596858638742,20165450,남한산성,4940801300,599797,1205,5528
2017-10-06,58.92913000000001,67.65787860208461,81.02391171060701,20165450,남한산성,4731723954,582294,1221,5466
2017-10-07,44.41352,68.28266228430567,80.5669679539852,20165450,남한산성,3471456338,424767,1229,5439
2017-10-08,30.36935,66.63433559650825,77.13870029097963,20165450,남한산성,3004716900,365976,1203,5212
2017-10-09,26.639129999999998,68.26923076923077,78.05668016194329,20165450,남한산성,2050060400,256815,1152,4835
2017-10-10,12.04899,68.60730593607306,79.24657534246576,20165450,남한산성,400933000,56673,1011,4332
2017-10-11,8.8949,71.54088050314465,82.9874213836478,20165450,남한산성,407708900,57962,1005,4235
2017-10-12,8.76247,75.08833922261483,84.24028268551237,20165450,남한산성,293178900,41895,702,2370
2017-10-13,7.4741,71.54471544715446,78.17073170731706,20165450,남한산성,369514200,47562,692,2343
2017-10-14,12.016110000000001,73.25227963525836,83.25227963525835,20165450,남한산성,660539400,80501,668,2311
2017-10-15,8.37964,73.40425531914894,81.18541033434651,20165450,남한산성,632397900,77188,646,2259
2017-10-16,5.56266,71.83098591549296,80.32863849765258,20165450,남한산성,189482700,26676,643,2191
2017-10-17,4.51184,68.61313868613139,82.62773722627736,20165450,남한산성,183531000,26446,674,2180
2017-10-18,5.14398,70.95588235294117,79.55882352941178,20165450,남한산성,185601200,26315,653,2137
2017-10-19,4.21099,80.2013422818792,85.23489932885906,20165450,남한산성,90976400,13110,436,1020
2017-10-20,3.7678199999999986,77.73109243697479,81.51260504201679,20165450,남한산성,120194000,15706,451,1033
2017-10-21,4.58218,76.68918918918921,81.01351351351349,20165450,남한산성,199143600,24432,476,1076
2017-10-22,4.59301,72.60273972602741,80.34246575342469,20165450,남한산성,200085700,24339,450,1019
2017-10-23,2.80845,78.77358490566037,81.41509433962264,20165450,남한산성,65910200,9246,429,1003
2017-10-24,3.00271,70.73170731707317,83.41463414634148,20165450,남한산성,73959500,10521,446,1018
2017-10-25,2.32213,75.0,80.53571428571429,20165450,남한산성,32010500,5196,221,311
2017-10-26,2.17563,76.15384615384616,82.30769230769229,20165450,남한산성,35902000,5335,230,339
2017-10-27,4.32773,71.83098591549296,86.7605633802817,20165450,남한산성,50160700,6635,229,328
2017-10-28,2.93439,73.57142857142857,83.71428571428572,20165450,남한산성,54646500,6754,182,257
2017-10-29,2.69171,70.27027027027027,83.10810810810808,20165450,남한산성,63582500,7857,182,262
2017-10-30,1.7836,74.59016393442623,81.63934426229507,20165450,남한산성,26964700,3883,225,356
2017-10-31,1.5794700000000002,69.44444444444444,84.16666666666666,20165450,남한산성,31493400,4765,232,354
2017-11-01,1.38887,71.7391304347826,80.65217391304347,20165450,남한산성,23035400,3296,215,342
2017-11-02,1.25698,78.4090909090909,80.68181818181819,20165450,남한산성,4403500,656,41,51
2017-11-03,1.39915,73.52941176470588,78.82352941176471,20165450,남한산성,6169500,823,42,52
