집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-08-30,0.3745,64.81481481481481,89.25925925925924,20166132,김광석,18638400,2913,210,353
2017-08-31,3.47019,69.11764705882352,92.05882352941177,20166132,김광석,24712400,3372,218,392
2017-09-01,0.66265,69.73684210526315,90.78947368421049,20166132,김광석,28063700,3378,211,374
2017-09-02,0.56724,66.66666666666666,95.55555555555556,20166132,김광석,46745900,5524,223,342
2017-09-03,0.60272,64.47368421052633,95.26315789473685,20166132,김광석,43562300,5188,215,317
2017-09-04,0.5115,82.25806451612904,97.41935483870968,20166132,김광석,16912100,2311,216,331
2017-09-05,2.67923,89.13043478260867,92.6086956521739,20166132,김광석,21941000,2999,214,325
2017-09-06,1.08226,71.42857142857143,90.4761904761905,20166132,김광석,12298800,1700,84,117
2017-09-07,0.5149,73.07692307692307,86.15384615384615,20166132,김광석,8229500,1166,65,82
2017-09-08,0.33178,85.71428571428571,89.2857142857143,20166132,김광석,8331000,1048,62,80
2017-09-09,0.33066,73.07692307692307,92.30769230769228,20166132,김광석,12126000,1590,67,81
2017-09-10,0.32567,66.66666666666666,92.5,20166132,김광석,14709900,1817,68,83
2017-09-11,0.4049,57.14285714285714,87.14285714285714,20166132,김광석,6155000,843,70,91
2017-09-12,0.38061,81.25,90.0,20166132,김광석,6699400,946,71,94
2017-09-13,0.42172,87.5,97.5,20166132,김광석,7456100,1086,74,103
2017-09-21,17.81774,71.42857142857143,92.85714285714286,20166132,김광석,8737500,1218,27,44
2017-09-22,6.96351,59.523809523809526,81.42857142857143,20166132,김광석,14477000,1805,33,57
2017-09-23,10.97869,63.46153846153846,82.69230769230771,20166132,김광석,27006300,3142,45,84
2017-09-24,5.77073,62.85714285714286,90.28571428571428,20166132,김광석,27658200,3294,51,93
2017-09-25,9.03479,73.68421052631578,94.21052631578951,20166132,김광석,10928000,1434,43,95
2017-09-26,16.870929999999998,65.94202898550725,88.84057971014492,20166132,김광석,24585500,3233,54,120
2017-09-27,5.6720000000000015,64.63414634146342,89.51219512195124,20166132,김광석,16719400,2755,58,99
2017-09-28,4.51917,80.85106382978722,89.7872340425532,20166132,김광석,21959200,2978,87,149
2017-09-29,2.80066,75.75757575757575,87.27272727272727,20166132,김광석,25549300,3064,101,174
2017-09-30,2.10763,73.95833333333334,90.83333333333334,20166132,김광석,50284100,6086,129,225
