집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-01-01,36.54388,78.02726543704892,84.84362469927828,20161725,마스터,4399793100,506299,1245,5721
2017-01-02,25.39143,72.79305354558609,81.31693198263386,20161725,마스터,1404122100,183423,1161,5381
2017-01-03,20.3955,70.8888888888889,81.02222222222224,20161725,마스터,1036588100,135859,1173,5334
2017-01-04,17.829279999999994,75.42787286063569,83.56968215158923,20161725,마스터,784589300,102362,871,3552
2017-01-05,16.095,75.3731343283582,83.13432835820895,20161725,마스터,709301100,92234,855,3321
2017-01-06,18.19835,72.60061919504643,80.61919504643964,20161725,마스터,907001400,105235,871,3261
2017-01-07,23.44843,74.70472440944881,83.36614173228347,20161725,마스터,2036651200,236394,884,3315
2017-01-08,23.18066,76.64473684210526,82.54934210526315,20161725,마스터,1903655600,220974,866,3186
2017-01-09,13.932379999999998,73.83900928792569,81.70278637770897,20161725,마스터,499322500,65323,782,2974
2017-01-10,11.41658,77.5229357798165,82.4770642201835,20161725,마스터,472805800,62635,814,2959
2017-01-11,10.30234,68.65284974093264,81.03626943005183,20161725,마스터,415715100,54670,654,2305
2017-01-12,9.19331,73.63636363636363,83.15151515151514,20161725,마스터,348123100,46151,567,1826
2017-01-13,10.82221,73.74301675977654,81.50837988826815,20161725,마스터,453245300,52777,577,1911
2017-01-14,13.59034,78.04878048780488,83.93728222996515,20161725,마스터,1038500200,120563,648,2001
2017-01-15,13.70526,77.94520547945207,82.57534246575344,20161725,마스터,957634300,111003,635,1935
2017-01-16,9.253730000000001,76.85714285714286,84.74285714285716,20161725,마스터,282543100,37009,565,1832
2017-01-17,7.34797,73.25581395348838,83.4108527131783,20161725,마스터,271458000,35981,575,1847
2017-01-18,9.97142,73.20261437908495,82.2222222222222,20161725,마스터,44795700,5939,287,503
2017-01-19,6.93007,75.22935779816514,85.3211009174312,20161725,마스터,35580300,4799,289,485
2017-01-20,5.90077,75.49019607843138,87.45098039215685,20161725,마스터,40896500,4783,263,453
2017-01-21,6.23941,78.46153846153847,86.69230769230768,20161725,마스터,68094500,7865,243,378
