집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-11-02,11.23897,82.0,91.2,20177342,내게 남은 사랑을,14573500,2181,143,209
2017-11-03,10.10176,90.0,92.66666666666669,20177342,내게 남은 사랑을,8641500,1209,144,206
2017-11-04,100.0,72.72727272727273,80.90909090909092,20177342,내게 남은 사랑을,11785000,1484,156,205
2017-11-05,12.184389999999999,96.15384615384615,97.69230769230772,20177342,내게 남은 사랑을,19291100,2487,149,198
2017-11-06,8.8946,93.75,93.75,20177342,내게 남은 사랑을,5245500,806,128,175
2017-11-07,6.6540300000000006,90.0,98.0,20177342,내게 남은 사랑을,6905800,1138,136,173
2017-11-08,15.092839999999999,72.2222222222222,66.66666666666669,20177342,내게 남은 사랑을,4784500,724,108,138
2017-11-12,3.03932,100.0,100.0,20177342,내게 남은 사랑을,4156600,642,21,26
2017-11-13,2.40528,100.0,80.0,20177342,내게 남은 사랑을,2986000,485,21,26
2017-11-14,2.07811,100.0,100.0,20177342,내게 남은 사랑을,4043000,692,21,25
2017-11-15,2.0239599999999998,100.0,100.0,20177342,내게 남은 사랑을,3796000,647,14,19
2017-11-20,1.35156,100.0,10.0,20177342,내게 남은 사랑을,3238000,605,11,13
