집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-11-22,100.0,67.83132530120481,81.36144578313251,20165748,꾼,1564888600,213172,1195,6295
2017-11-23,42.87689,68.54430379746836,77.82278481012656,20165748,꾼,1641943500,224945,1210,6393
2017-11-24,41.01544000000001,70.20373514431239,79.83022071307299,20165748,꾼,2115161898,263452,1253,6666
2017-11-25,92.64859,73.13503305004721,81.78470254957509,20165748,꾼,3913018050,474990,1314,7329
2017-11-26,46.47081,69.27966101694916,78.06144067796609,20165748,꾼,3916372500,473846,1294,7208
2017-11-27,28.40203,72.39583333333334,82.05729166666666,20165748,꾼,1174266500,159897,1249,6743
2017-11-28,23.51127,72.4778761061947,81.27433628318585,20165748,꾼,1085874200,149371,1275,6715
2017-11-29,25.3434,72.8827361563518,81.67752442996745,20165748,꾼,1175320600,201523,1008,4614
2017-11-30,21.39731,65.74803149606299,72.33595800524935,20165748,꾼,898433200,124399,944,4456
2017-12-01,20.59737,64.77272727272727,70.9090909090909,20165748,꾼,1152412273,141883,981,4734
2017-12-02,28.866740000000004,75.04091653027824,82.42225859247134,20165748,꾼,2317118874,277291,1006,5146
2017-12-03,23.750420000000002,75.71428571428571,82.63492063492063,20165748,꾼,2117649400,252473,1000,5033
2017-12-04,14.546389999999999,66.12244897959185,68.65306122448979,20165748,꾼,616403500,84468,954,4633
2017-12-05,12.14917,68.67469879518072,76.68674698795179,20165748,꾼,585328700,80925,974,4617
2017-12-06,10.655619999999999,63.74999999999999,71.8125,20165748,꾼,531876200,73725,949,4557
2017-12-07,10.24575,69.54887218045114,74.06015037593986,20165748,꾼,501722600,69214,820,3525
2017-12-08,13.13176,75.6578947368421,80.26315789473685,20165748,꾼,721449500,90567,856,3611
2017-12-09,20.05445,64.38356164383562,74.42922374429223,20165748,꾼,1412800200,169265,856,3816
2017-12-10,14.714720000000002,68.53932584269663,76.59176029962548,20165748,꾼,1335423800,158299,847,3665
2017-12-11,9.23813,68.14814814814815,75.92592592592592,20165748,꾼,418211100,57741,831,3514
2017-12-12,7.8068100000000005,67.47572815533981,70.58252427184465,20165748,꾼,402785200,55607,844,3487
2017-12-13,7.6706600000000025,65.23809523809524,74.28571428571429,20165748,꾼,411267600,57588,857,3520
2017-12-14,6.12275,67.33333333333333,74.0,20165748,꾼,147693800,21186,553,1265
2017-12-15,6.3607,70.20202020202021,76.16161616161617,20165748,꾼,180974300,23045,529,1236
2017-12-16,8.55144,79.12087912087912,78.90109890109889,20165748,꾼,252633100,30267,494,1057
2017-12-17,9.04237,73.0392156862745,80.78431372549021,20165748,꾼,205625000,24696,478,972
2017-12-18,5.06481,65.95744680851064,74.46808510638297,20165748,꾼,78045400,10691,485,1113
2017-12-19,4.52381,70.37037037037038,79.07407407407408,20165748,꾼,79621900,11146,496,1058
2017-12-20,3.44561,76.47058823529412,81.56862745098039,20165748,꾼,7809000,1150,74,110
2017-12-22,18.70611,49.561403508771924,60.78947368421054,20165748,꾼,7549000,1106,29,35
