집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-08-17,100.0,53.78787878787878,74.37229437229438,20151003,장산범,918972900,121834,621,2755
2017-08-18,40.31876,45.94790159189579,63.58900144717801,20151003,장산범,1025701874,125554,655,2771
2017-08-19,29.017509999999998,50.91514143094842,68.03660565723794,20151003,장산범,1650315860,202956,711,2731
2017-08-20,34.52195,49.28876244665719,68.59174964438122,20151003,장산범,1511647500,183311,703,2700
2017-08-21,17.33959,55.05725190839694,74.1793893129771,20151003,장산범,603773800,79511,626,2689
2017-08-22,13.96885,47.63779527559054,64.37007874015747,20151003,장산범,527579800,69637,648,2679
2017-08-23,14.929829999999999,49.248120300751886,63.49624060150375,20151003,장산범,365480900,48838,607,1733
2017-08-24,10.53697,50.0,63.33333333333332,20151003,장산범,295593200,38798,534,1579
2017-08-25,9.28068,52.84090909090909,64.54545454545455,20151003,장산범,436418174,53457,555,1647
2017-08-26,11.511519999999999,47.56554307116105,62.58426966292134,20151003,장산범,821453551,102702,592,1723
2017-08-27,11.49142,48.40116279069768,61.831395348837226,20151003,장산범,690619900,84980,617,1730
2017-08-28,7.36009,52.02312138728323,63.87283236994221,20151003,장산범,212722200,27765,548,1686
2017-08-29,6.95574,48.18181818181818,64.63636363636364,20151003,장산범,189733000,24918,559,1664
2017-08-30,5.52349,48.360655737704924,68.0327868852459,20151003,장산범,146341900,25062,337,790
2017-08-31,4.355919999999999,53.80434782608695,68.26086956521738,20151003,장산범,87195200,11552,323,751
2017-09-01,3.69814,57.63888888888889,65.55555555555553,20151003,장산범,131723118,15711,341,823
2017-09-02,6.9310100000000014,46.111111111111114,60.66666666666666,20151003,장산범,278999206,33804,379,918
2017-09-03,4.6402800000000015,54.444444444444436,63.44444444444443,20151003,장산범,216309200,26107,368,872
2017-09-04,2.6232900000000003,53.0,67.0,20151003,장산범,53023400,6922,311,757
2017-09-05,2.27778,42.647058823529406,65.58823529411765,20151003,장산범,46714500,6121,314,748
2017-09-07,1.54139,50.0,73.57142857142857,20151003,장산범,3968800,542,68,110
2017-09-08,1.60548,52.77777777777778,68.6111111111111,20151003,장산범,5304500,649,67,114
2017-09-09,2.0373,58.33333333333334,72.77777777777777,20151003,장산범,9129500,1318,74,115
2017-09-10,1.59959,70.6896551724138,75.86206896551724,20151003,장산범,7878000,964,70,102
