집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-12-07,54.43980999999999,80.51948051948051,88.57142857142858,20174846,뽀로로 극장판 공룡섬 대모험,143674000,20700,468,701
2017-12-08,67.95748,80.0,87.11111111111109,20174846,뽀로로 극장판 공룡섬 대모험,146235100,19255,513,829
2017-12-09,100.0,92.07920792079209,92.14521452145216,20174846,뽀로로 극장판 공룡섬 대모험,1056872300,137492,739,1848
2017-12-10,88.54615,93.05912596401028,93.23907455012852,20174846,뽀로로 극장판 공룡섬 대모험,1101994400,142336,803,2036
2017-12-11,45.13899,92.24806201550388,94.72868217054264,20174846,뽀로로 극장판 공룡섬 대모험,100336100,14062,496,997
2017-12-12,36.07601,94.31818181818184,95.34090909090908,20174846,뽀로로 극장판 공룡섬 대모험,100966800,14869,500,1007
2017-12-13,38.52633,95.83333333333334,91.16666666666669,20174846,뽀로로 극장판 공룡섬 대모험,95580300,14287,513,979
2017-12-14,44.19255,89.81481481481481,87.2222222222222,20174846,뽀로로 극장판 공룡섬 대모험,82385400,12644,444,664
2017-12-15,42.98102,89.3939393939394,86.06060606060606,20174846,뽀로로 극장판 공룡섬 대모험,101018500,13997,466,711
2017-12-16,65.75244,96.1340206185567,92.57731958762886,20174846,뽀로로 극장판 공룡섬 대모험,639400800,82557,661,1559
2017-12-17,57.42281999999999,91.30434782608695,92.07729468599035,20174846,뽀로로 극장판 공룡섬 대모험,636141300,81501,655,1566
2017-12-18,29.81765,87.87878787878788,93.48484848484848,20174846,뽀로로 극장판 공룡섬 대모험,51794000,7393,420,702
2017-12-19,26.67608,95.61403508771929,90.0,20174846,뽀로로 극장판 공룡섬 대모험,66192100,10070,466,763
2017-12-20,29.60705,91.40625,93.4375,20174846,뽀로로 극장판 공룡섬 대모험,48746000,7618,316,412
2017-12-21,29.1933,86.71875,91.09375,20174846,뽀로로 극장판 공룡섬 대모험,29827000,5002,181,202
2017-12-22,34.334270000000004,94.73684210526315,93.68421052631578,20174846,뽀로로 극장판 공룡섬 대모험,34777000,5215,190,218
2017-12-23,50.24528,92.66666666666666,91.46666666666668,20174846,뽀로로 극장판 공룡섬 대모험,214307000,27816,338,494
2017-12-24,59.1596,92.05128205128204,91.17948717948721,20174846,뽀로로 극장판 공룡섬 대모험,304385500,38929,379,554
2017-12-25,50.80025,87.25490196078432,90.3921568627451,20174846,뽀로로 극장판 공룡섬 대모험,370828700,47552,389,574
2017-12-26,37.52539,97.265625,89.0625,20174846,뽀로로 극장판 공룡섬 대모험,82894800,11994,234,312
2017-12-27,32.44388,86.58536585365853,91.09756097560977,20174846,뽀로로 극장판 공룡섬 대모험,55435700,8384,142,170
2017-12-28,30.105040000000002,91.83673469387756,94.3877551020408,20174846,뽀로로 극장판 공룡섬 대모험,60654500,8886,119,150
2017-12-29,27.956979999999998,88.52459016393442,92.29508196721312,20174846,뽀로로 극장판 공룡섬 대모험,76546900,9891,145,195
2017-12-30,31.31658,92.3469387755102,92.3469387755102,20174846,뽀로로 극장판 공룡섬 대모험,102277200,13089,197,273
2017-12-31,27.85045,91.13924050632912,90.88607594936713,20174846,뽀로로 극장판 공룡섬 대모험,109147200,13753,208,288
2018-01-01,26.83216,83.60655737704919,89.01639344262293,20174846,뽀로로 극장판 공룡섬 대모험,109207600,13750,195,270
2018-01-02,20.940479999999994,88.1578947368421,92.5,20174846,뽀로로 극장판 공룡섬 대모험,50359500,7200,156,217
2018-01-03,19.84044,84.78260869565217,91.30434782608695,20174846,뽀로로 극장판 공룡섬 대모험,27520000,4024,87,111
2018-01-04,14.70938,90.74074074074076,89.81481481481481,20174846,뽀로로 극장판 공룡섬 대모험,23784900,3558,87,110
2018-01-05,13.80754,91.0,89.80000000000004,20174846,뽀로로 극장판 공룡섬 대모험,23795500,3202,93,115
2018-01-06,18.016939999999998,84.54545454545455,90.0,20174846,뽀로로 극장판 공룡섬 대모험,29661900,3725,93,107
2018-01-07,15.963029999999998,89.0909090909091,91.8181818181818,20174846,뽀로로 극장판 공룡섬 대모험,27623300,3472,89,101
