집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-02-22,3.05681,75.80645161290323,89.35483870967742,20165927,문라이트,48977800,7923,170,358
2017-02-23,1.36819,77.45098039215686,87.05882352941175,20165927,문라이트,43478600,5739,173,378
2017-02-24,1.2793700000000001,73.14814814814815,84.07407407407408,20165927,문라이트,46953900,5541,173,368
2017-02-25,2.24802,73.63636363636363,85.0909090909091,20165927,문라이트,72811700,8483,168,346
2017-02-26,1.5055100000000001,69.11764705882352,79.8529411764706,20165927,문라이트,70933600,8308,167,340
2017-02-27,100.0,65.41353383458647,81.35338345864662,20165927,문라이트,53892900,7056,170,364
2017-02-28,18.03487,64.8809523809524,74.16666666666669,20165927,문라이트,75121600,10267,167,329
2017-03-01,3.8007400000000002,69.0909090909091,78.90909090909092,20165927,문라이트,110638200,13017,134,255
2017-03-02,2.3736900000000003,80.5084745762712,84.91525423728814,20165927,문라이트,40089100,5381,141,268
2017-03-03,1.9504400000000002,67.5925925925926,78.7037037037037,20165927,문라이트,54519000,6545,162,300
2017-03-04,2.06573,67.85714285714286,77.61904761904762,20165927,문라이트,99963900,11608,175,336
2017-03-05,2.09388,73.0,74.3,20165927,문라이트,96835300,10719,180,346
2017-03-06,1.1964,76.66666666666667,82.8888888888889,20165927,문라이트,35729800,4751,179,343
2017-03-07,0.9935700000000001,75.0,86.5625,20165927,문라이트,40230400,5703,191,357
2017-03-08,0.87572,75.67567567567569,80.54054054054055,20165927,문라이트,30705000,4179,138,266
2017-03-09,0.7671600000000001,65.38461538461539,87.69230769230771,20165927,문라이트,27292900,3655,121,229
2017-03-10,0.69814,70.83333333333334,84.58333333333334,20165927,문라이트,33205932,3956,134,243
2017-03-11,0.95841,78.37837837837837,80.0,20165927,문라이트,61744363,7147,139,256
2017-03-12,0.87302,76.66666666666667,81.55555555555554,20165927,문라이트,54546400,6395,138,252
2017-03-13,0.59436,74.0,80.0,20165927,문라이트,19410300,2647,126,230
2017-03-14,0.5116,72.0,80.0,20165927,문라이트,21152900,2872,135,246
2017-03-15,0.4918,66.66666666666666,78.8888888888889,20165927,문라이트,20494000,2788,137,241
2017-03-16,0.42102,89.2857142857143,87.85714285714286,20165927,문라이트,12024400,1613,89,127
2017-03-17,0.46378,84.61538461538461,82.30769230769229,20165927,문라이트,19178500,2242,89,132
2017-03-18,0.54789,80.0,76.8,20165927,문라이트,28636800,3286,79,119
2017-03-19,0.51577,78.04878048780488,78.29268292682926,20165927,문라이트,23856700,2770,73,115
2017-03-20,0.39711,65.78947368421053,81.05263157894737,20165927,문라이트,10503600,1689,82,119
2017-03-21,0.34479,80.0,80.0,20165927,문라이트,11660800,1912,85,124
2017-03-22,0.32203000000000004,61.11111111111111,80.0,20165927,문라이트,8963400,1454,78,110
