집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-08-02,100.0,81.27646702964306,88.47348255696713,20162869,택시운전사,5116354700,698088,1446,7068
2017-08-03,50.45772,81.94133452754141,91.2270488132557,20162869,택시운전사,4825521000,651779,1553,7293
2017-08-04,31.91747,83.11523082515448,92.04652853507817,20162869,택시운전사,5809978335,707113,1677,7850
2017-08-05,36.1627,83.40989399293288,92.76325088339222,20162869,택시운전사,9280365401,1123443,1827,8699
2017-08-06,36.3758,83.39676498572787,93.14303837614972,20162869,택시운전사,9039743900,1093911,1906,8929
2017-08-07,27.46031,82.83752860411899,92.19679633867277,20162869,택시운전사,4175562100,562755,1745,8569
2017-08-08,22.77047,84.3074656188605,91.7632612966601,20162869,택시운전사,3571801800,484078,1753,8632
2017-08-09,19.56394,84.73952434881087,91.93657984144959,20162869,택시운전사,2979664700,404935,1446,6654
2017-08-10,18.61926,82.85714285714286,90.32142857142857,20162869,택시운전사,2625161400,355182,1353,6303
2017-08-11,15.118520000000002,83.93987341772153,90.58544303797468,20162869,택시운전사,3152911028,382042,1356,6436
2017-08-12,18.492420000000006,82.67366720516964,92.16478190630049,20162869,택시운전사,5884901932,706852,1410,6659
2017-08-13,23.34088,82.71692745376956,91.18065433854908,20162869,택시운전사,5663326600,680919,1385,6478
2017-08-14,18.83693,82.87781350482317,90.66720257234728,20162869,택시운전사,3778942050,508734,1291,6259
2017-08-15,18.98929,83.50116189000775,91.29357087529046,20162869,택시운전사,4705320750,577296,1040,4635
2017-08-16,12.67455,81.61605206073753,89.8481561822126,20162869,택시운전사,1494801400,204856,986,4471
2017-08-17,9.77149,85.1336302895323,92.30512249443208,20162869,택시운전사,1278614700,174377,934,3914
2017-08-18,9.57333,84.7328244274809,91.57760814249365,20162869,택시운전사,1541913303,188683,956,4071
2017-08-19,11.91871,85.19900497512438,91.40547263681593,20162869,택시운전사,3081226450,371597,1033,4405
2017-08-20,19.7144,83.95061728395059,92.12962962962965,20162869,택시운전사,3233184800,389631,1022,4311
2017-08-21,9.48877,82.92220113851992,90.74003795066416,20162869,택시운전사,1101831000,149816,933,4049
2017-08-22,6.50552,84.98920086393088,92.07343412526993,20162869,택시운전사,964359600,132430,954,4020
2017-08-23,6.25209,85.5421686746988,90.61962134251287,20162869,택시운전사,765510500,105168,833,2975
2017-08-24,5.73767,84.2007434944238,90.39033457249072,20162869,택시운전사,733076500,100785,802,3039
2017-08-25,4.75684,83.7807606263982,90.62639821029082,20162869,택시운전사,892566300,110401,831,3141
2017-08-26,6.02444,84.08723747980616,90.53311793214864,20162869,택시운전사,1809785500,218682,861,3375
2017-08-27,6.0042800000000005,85.51779935275081,91.32686084142394,20162869,택시운전사,1639910700,198166,861,3326
2017-08-28,3.96211,84.19618528610354,90.89918256130792,20162869,택시운전사,474055200,65223,827,3150
2017-08-29,3.38303,81.87134502923976,91.08187134502924,20162869,택시운전사,459346200,64626,863,3171
2017-08-30,3.54902,84.50520833333334,91.25,20162869,택시운전사,457704500,79377,630,2130
2017-08-31,2.82182,86.53846153846155,90.19230769230772,20162869,택시운전사,335370500,47308,615,2131
2017-09-01,3.39555,85.04464285714286,88.125,20162869,택시운전사,393791700,48618,625,2219
2017-09-02,4.33938,83.9928057553957,90.86330935251793,20162869,택시운전사,827171300,98741,683,2475
