집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-04-26,15.03333,91.80327868852459,98.52459016393442,20173301,"서서평, 천천히 평온하게",18701700,3034,164,221
2017-04-27,18.3,91.86046511627909,98.13953488372091,20173301,"서서평, 천천히 평온하게",40888600,5807,197,280
2017-04-28,19.26666,93.05555555555556,96.94444444444444,20173301,"서서평, 천천히 평온하게",93373700,12253,234,317
2017-04-29,17.0,78.57142857142857,90.0,20173301,"서서평, 천천히 평온하게",59894300,7912,197,270
2017-04-30,23.133329999999994,92.85714285714286,97.61904761904765,20173301,"서서평, 천천히 평온하게",62534000,7954,179,252
2017-05-01,14.333329999999998,95.83333333333334,95.55555555555556,20173301,"서서평, 천천히 평온하게",47282900,6683,194,287
2017-05-02,16.26666,92.30769230769232,96.15384615384615,20173301,"서서평, 천천히 평온하게",35569300,5134,186,267
2017-05-03,100.0,95.45454545454544,95.45454545454544,20173301,"서서평, 천천히 평온하게",29175500,3724,57,77
2017-05-04,68.33333,89.2857142857143,95.71428571428572,20173301,"서서평, 천천히 평온하게",22634500,3134,92,119
2017-05-05,56.93333000000001,91.17647058823529,95.88235294117649,20173301,"서서평, 천천히 평온하게",29077600,3556,70,90
2017-05-06,57.53333000000001,76.47058823529412,77.05882352941178,20173301,"서서평, 천천히 평온하게",27328700,3388,96,117
2017-05-07,61.13333000000001,88.09523809523809,97.14285714285714,20173301,"서서평, 천천히 평온하게",28101000,3588,102,127
2017-05-08,62.76665999999999,76.47058823529412,77.05882352941178,20173301,"서서평, 천천히 평온하게",16071500,2276,104,145
2017-05-09,75.53333,91.66666666666666,92.5,20173301,"서서평, 천천히 평온하게",30627300,3757,84,106
2017-05-10,50.96666,81.25,72.5,20173301,"서서평, 천천히 평온하게",18129800,2722,83,113
2017-05-11,55.333330000000004,80.0,76.0,20173301,"서서평, 천천히 평온하게",11919500,1649,79,106
2017-05-12,55.76665999999999,100.0,91.0,20173301,"서서평, 천천히 평온하게",13625900,1784,78,105
2017-05-13,64.5,81.25,86.25,20173301,"서서평, 천천히 평온하게",13237800,1599,71,95
2017-05-14,65.26666,64.28571428571429,88.57142857142858,20173301,"서서평, 천천히 평온하게",21692000,2833,79,104
2017-05-15,61.53333000000001,100.0,95.0,20173301,"서서평, 천천히 평온하게",7584000,1135,60,86
2017-05-16,3.9,93.75,98.75,20173301,"서서평, 천천히 평온하게",10656100,1516,61,87
2017-05-18,2.83333,87.5,90.0,20173301,"서서평, 천천히 평온하게",5671000,848,25,35
2017-05-20,2.7,83.33333333333334,100.0,20173301,"서서평, 천천히 평온하게",8399600,1018,28,38
2017-05-21,3.5,75.0,65.0,20173301,"서서평, 천천히 평온하게",5303500,743,26,34
2017-05-22,2.7,100.0,86.66666666666666,20173301,"서서평, 천천히 평온하게",3238000,488,30,39
2017-05-24,2.0,100.0,80.0,20173301,"서서평, 천천히 평온하게",5090500,714,26,34
2017-05-25,1.93333,100.0,85.0,20173301,"서서평, 천천히 평온하게",3784000,611,17,22
2017-05-26,1.8666599999999998,90.0,96.0,20173301,"서서평, 천천히 평온하게",4008000,716,19,24
