집계날짜,검색량,리뷰,평점,영화코드,영화명,해당일매출액,일일관람객,일일스크린수,일일상영횟수
2017-06-08,100.0,69.70705725699068,81.18508655126497,20162343,악녀,543427900,73305,563,2506
2017-06-09,16.92332,59.02111324376199,75.9884836852207,20162343,악녀,662090414,80452,590,2595
2017-06-10,21.85023,60.66666666666667,74.87619047619049,20162343,악녀,1256538235,149219,671,2724
2017-06-11,35.69947,59.85815602836879,72.92198581560281,20162343,악녀,1288823000,151449,679,2688
2017-06-12,13.2564,55.788177339901466,68.4729064039409,20162343,악녀,472364500,62732,660,2840
2017-06-13,7.9381699999999995,55.451127819548866,68.12030075187968,20162343,악녀,429041400,57342,678,2857
2017-06-14,6.740889999999999,62.54826254826254,72.77992277992276,20162343,악녀,437419200,58452,685,2948
2017-06-15,6.89195,61.36363636363637,70.0909090909091,20162343,악녀,317627200,42513,581,2423
2017-06-16,7.24178,57.73809523809523,71.72619047619048,20162343,악녀,443873220,52939,606,2536
2017-06-17,9.27512,57.45192307692307,68.07692307692308,20162343,악녀,867863501,102101,629,2593
2017-06-18,7.10761,54.22885572139303,68.85572139303483,20162343,악녀,788708500,92143,629,2544
2017-06-19,4.7622300000000015,57.69230769230769,67.69230769230768,20162343,악녀,262173400,34993,599,2510
2017-06-20,3.58236,63.576158940397356,69.53642384105962,20162343,악녀,245545200,32972,617,2476
2017-06-21,3.1842799999999998,61.864406779661024,69.15254237288137,20162343,악녀,148812500,19882,442,1233
2017-06-22,2.76552,54.76190476190477,70.0,20162343,악녀,126603500,17130,416,973
2017-06-23,2.96313,56.52173913043478,64.45652173913044,20162343,악녀,172237539,20652,451,1050
2017-06-24,4.4657,59.91379310344828,68.10344827586208,20162343,악녀,314081435,37035,463,1067
2017-06-25,4.2897300000000005,60.0,68.88,20162343,악녀,321164200,37775,465,1063
2017-06-26,2.68518,61.734693877551024,70.61224489795919,20162343,악녀,141375100,19001,458,1275
2017-06-27,2.36068,56.3953488372093,67.67441860465118,20162343,악녀,127459000,17302,470,1284
2017-06-28,2.07546,61.63793103448275,73.36206896551724,20162343,악녀,32919900,5254,234,402
2017-06-29,1.9715799999999999,62.22222222222222,75.55555555555554,20162343,악녀,29269800,3997,221,395
2017-06-30,1.67685,64.03508771929825,75.08771929824562,20162343,악녀,38742100,4822,234,397
2017-07-01,1.6892,63.93442622950821,75.40983606557377,20162343,악녀,66880700,7910,233,420
2017-07-02,1.55229,67.74193548387096,75.64516129032258,20162343,악녀,60680900,7103,220,386
2017-07-03,1.1039700000000001,70.0,81.5,20162343,악녀,29907200,4046,241,491
2017-07-04,0.9890100000000001,60.71428571428571,80.35714285714286,20162343,악녀,27094200,3656,240,481
2017-07-05,67.69561,42.78846153846153,60.48076923076921,20162343,악녀,4664500,665,62,87
2017-07-06,23.100189999999998,43.77358490566038,55.735849056603755,20162343,악녀,3018500,418,47,67
2017-07-07,6.3367900000000015,50.50761421319797,61.11675126903553,20162343,악녀,4034900,515,50,66
2017-07-08,9.02768,56.862745098039206,64.70588235294117,20162343,악녀,6348500,755,42,61
