0,1,2
20190111,1.0,10.0
20190106,0.6666666666666666,9.666666666666666
20190101,1.0,10.0
20181221,0.5,9.0
20181214,1.0,10.0
20181212,0.75,10.0
20181211,0.5,10.0
20181208,0.5,8.0
20181201,0.0,10.0
20181128,1.0,9.0
20181127,0.5,8.0
20181122,0.0,8.0
20181121,0.5,10.0
20181119,1.0,8.0
20181106,0.5,10.0
20181101,1.0,10.0
20181027,0.0,9.0
20181026,0.5,8.0
20181022,0.5,10.0
20181018,1.0,10.0
20181016,1.0,10.0
20181013,1.0,10.0
20181011,1.0,10.0
20181008,0.5,10.0
20181001,1.0,10.0
20180930,0.5,9.0
20180924,1.0,10.0
20180923,1.0,9.666666666666666
20180921,1.0,10.0
20180918,0.75,9.5
20180916,1.0,10.0
20180915,1.0,10.0
20180912,1.0,9.0
20180911,1.0,10.0
20180910,0.0,10.0
20180908,1.0,10.0
20180903,1.0,10.0
20180831,0.5,10.0
20180828,1.0,10.0
20180815,1.0,10.0
20180807,0.0,10.0
20180806,0.75,10.0
20180804,0.5,10.0
20180802,1.0,10.0
20180731,0.0,7.0
20180730,1.0,10.0
20180723,1.0,8.0
20180720,0.0,1.0
20180717,0.5,10.0
20180716,0.5,9.0
20180714,0.75,9.5
20180710,0.0,10.0
20180709,1.0,9.5
20180708,0.5,9.0
20180707,1.0,10.0
20180704,0.0,8.0
20180703,0.5,10.0
20180702,1.0,8.666666666666666
20180701,1.0,8.5
20180630,0.5,10.0
20180628,0.5,10.0
20180626,0.875,9.75
20180623,0.5,9.0
20180618,0.0,9.0
20180614,0.5,10.0
20180609,0.5,10.0
20180607,1.0,10.0
20180604,0.5,9.0
20180603,1.0,10.0
20180531,1.0,10.0
20180529,1.0,10.0
20180525,0.5,10.0
20180522,1.0,9.0
20180521,1.0,10.0
20180520,1.0,10.0
20180515,0.5,8.5
20180514,0.5,10.0
20180513,0.8333333333333334,10.0
20180512,0.8,9.4
20180507,0.5,10.0
20180506,1.0,9.0
20180505,1.0,10.0
20180504,1.0,10.0
20180428,1.0,8.0
20180423,1.0,9.0
20180422,0.5,10.0
20180421,0.75,10.0
20180419,0.5,10.0
20180328,0.5,8.0
20180315,1.0,10.0
20180309,0.5,8.0
20180303,0.0,10.0
20180301,1.0,7.0
20180226,1.0,10.0
20180224,0.5,2.0
20180220,1.0,10.0
20180212,0.5,10.0
20180210,1.0,10.0
20180207,0.5,10.0
20180206,0.5,10.0
20180203,0.0,10.0
20180129,0.5,8.0
20180128,0.25,9.0
20180127,1.0,9.5
20180126,1.0,10.0
20180125,0.5,9.5
20180124,1.0,10.0
20180123,0.5,10.0
20180122,0.8333333333333334,10.0
20180119,1.0,10.0
20180118,1.0,10.0
20180117,1.0,9.0
20180115,1.0,10.0
20180112,1.0,8.0
20180108,0.5,9.0
20180107,0.0,7.0
20180106,0.6666666666666666,9.666666666666666
20180104,0.5,9.0
20180101,0.5,10.0
20171231,1.0,10.0
20171230,1.0,10.0
20171229,1.0,10.0
20171227,1.0,9.0
20171225,1.0,8.0
20171224,0.5,9.0
20171223,1.0,10.0
20171222,1.0,10.0
20171221,0.5,9.0
20171220,0.0,10.0
20171218,1.0,10.0
20171217,0.5,10.0
20171215,1.0,10.0
20171213,0.5,10.0
20171210,1.0,9.0
20171206,1.0,10.0
20171205,0.7727272727272727,9.454545454545455
20171204,0.0,10.0
20171127,1.0,10.0
20171124,0.5,9.5
20171122,0.5,9.0
20171119,1.0,8.0
20171116,0.5,10.0
20171111,1.0,10.0
20171106,1.0,10.0
20171105,1.0,10.0
20171101,1.0,10.0
20171031,1.0,10.0
20171030,1.0,10.0
20171029,1.0,10.0
20171023,1.0,10.0
20171021,0.25,8.5
20171018,0.5,10.0
20171014,1.0,10.0
20171013,1.0,10.0
20171011,0.5,8.5
20171009,0.5,9.0
20171007,0.75,9.5
20171004,1.0,8.5
20171003,0.5,10.0
20170923,1.0,10.0
20170921,0.0,7.0
20170919,1.0,10.0
20170915,0.5,10.0
20170914,0.75,10.0
20170911,0.5,9.0
20170909,1.0,10.0
20170905,1.0,9.0
20170902,0.5,9.5
20170831,1.0,10.0
20170829,0.3333333333333333,5.666666666666667
20170827,0.5,10.0
20170826,0.8333333333333334,6.333333333333333
20170824,1.0,8.0
20170823,0.5,8.0
20170816,1.0,10.0
20170815,0.8333333333333334,10.0
20170814,1.0,10.0
20170813,0.5,10.0
20170812,0.5,9.0
20170809,1.0,9.0
20170806,0.5,8.0
20170805,1.0,8.5
20170803,1.0,10.0
20170801,0.5,10.0
20170731,1.0,10.0
20170727,1.0,10.0
20170725,0.5,10.0
20170724,1.0,10.0
20170720,1.0,8.5
20170718,0.5,5.5
20170717,0.75,10.0
20170715,1.0,9.0
20170714,0.5,5.5
20170711,0.6666666666666666,7.333333333333333
20170709,1.0,9.5
20170708,0.8333333333333334,9.333333333333334
20170703,1.0,10.0
20170629,0.5,7.75
20170624,1.0,10.0
20170623,1.0,10.0
20170622,0.5,10.0
20170621,0.5,7.0
20170620,0.25,9.5
20170619,0.75,5.5
20170618,0.6666666666666666,8.333333333333334
20170617,0.75,8.0
20170615,1.0,10.0
20170614,1.0,10.0
20170612,1.0,10.0
20170611,1.0,10.0
20170609,0.625,10.0
20170608,0.75,8.0
20170606,0.5,9.0
20170605,0.5,8.666666666666666
20170604,0.5,5.5
20170603,1.0,10.0
20170602,1.0,10.0
20170530,1.0,10.0
20170529,1.0,10.0
20170528,0.0,10.0
20170526,1.0,10.0
20170525,1.0,10.0
20170524,0.5,5.5
20170523,1.0,9.0
20170522,1.0,10.0
20170521,1.0,10.0
20170520,1.0,9.5
20170519,1.0,10.0
20170516,0.75,9.5
20170513,1.0,10.0
20170512,0.0,9.0
20170511,0.5,9.0
20170510,0.5,10.0
20170509,0.75,8.0
20170508,0.75,10.0
20170507,0.625,9.0
20170506,0.5,10.0
20170505,1.0,10.0
20170504,0.5,7.0
20170503,0.5,10.0
20170502,0.75,10.0
20170501,1.0,10.0
20170429,0.5,10.0
20170428,1.0,10.0
20170427,0.8333333333333334,9.0
20170426,0.0,10.0
20170424,0.5,10.0
20170422,0.6666666666666666,9.333333333333334
20170421,1.0,10.0
20170419,0.75,10.0
20170418,1.0,10.0
20170416,0.5,9.0
20170415,1.0,10.0
20170414,0.9,10.0
20170413,1.0,9.666666666666666
20170412,1.0,10.0
20170411,1.0,10.0
20170410,1.0,9.0
20170409,0.5,8.0
20170408,0.9,9.8
20170407,1.0,8.0
20170406,1.0,10.0
20170405,0.6666666666666666,9.666666666666666
20170403,1.0,9.5
20170402,0.5,10.0
