0,1,2
20190112,1.0,8.0
20190109,0.5,6.0
20190108,0.5,6.0
20190103,0.5,9.0
20190102,0.5,10.0
20190101,1.0,5.0
20181231,1.0,10.0
20181230,1.0,7.5
20181222,0.0,1.0
20181218,1.0,8.0
20181217,1.0,10.0
20181216,0.5,10.0
20181211,0.5,6.0
20181201,0.5,8.0
20181129,1.0,10.0
20181128,1.0,10.0
20181127,0.75,7.5
20181125,0.0,1.0
20181118,0.5,10.0
20181117,1.0,10.0
20181113,1.0,9.0
20181112,0.0,5.0
20181110,0.0,3.5
20181106,0.0,1.0
20181105,1.0,9.0
20181104,1.0,10.0
20181103,0.0,1.0
20181102,0.5,7.666666666666667
20181028,0.6666666666666666,6.333333333333333
20181027,0.0,8.0
20181025,0.5,10.0
20181024,0.7,6.2
20181023,1.0,10.0
20181022,0.0,1.5
20181021,0.6666666666666666,6.333333333333333
20181020,1.0,10.0
20181015,1.0,8.0
20181011,1.0,10.0
20181010,0.8333333333333334,7.666666666666667
20181008,0.0,6.0
20181003,0.2,4.6
20180930,0.0,1.0
20180929,0.0,1.5
20180928,0.0,1.0
20180927,0.8333333333333334,6.666666666666667
20180926,0.6153846153846154,6.846153846153846
20180925,0.5,6.037037037037037
20180920,0.0,1.0
20180909,1.0,6.0
20180906,1.0,6.0
20180901,0.5,1.0
20180820,0.5,1.0
20180817,1.0,10.0
20180816,0.0,4.0
20180814,1.0,10.0
20180813,0.5,5.0
20180810,1.0,10.0
20180807,0.0,1.0
20180805,0.0,1.0
20180804,0.0,1.0
20180721,0.0,6.0
20180716,0.0,4.0
20180708,0.0,1.0
20180706,0.0,5.0
20180704,0.0,6.0
20180703,0.0,6.0
20180701,1.0,10.0
20180628,0.5,1.0
20180627,0.5,10.0
20180621,0.0,8.0
20180617,1.0,10.0
20180614,1.0,10.0
20180612,0.0,1.0
20180531,0.0,1.0
20180529,0.0,1.0
20180526,1.0,4.0
20180524,0.5,10.0
20180518,0.0,1.0
20180515,0.5,10.0
20180513,0.8333333333333334,6.333333333333333
20180509,0.3333333333333333,6.666666666666667
20180507,0.5,8.0
20180506,0.0,3.0
20180504,1.0,10.0
20180502,0.0,2.0
20180501,0.5,7.0
20180430,0.5,6.0
20180429,0.0,8.0
20180426,1.0,10.0
20180425,0.875,9.0
20180424,0.5,5.5
20180423,1.0,10.0
20180422,0.0,2.0
20180421,0.5,8.0
20180419,1.0,8.0
20180417,0.5,2.0
20180415,0.0,3.0
20180414,1.0,7.5
20180408,1.0,10.0
20180406,0.5,4.0
20180405,0.5,8.0
20180402,1.0,8.0
20180401,1.0,5.0
20180330,1.0,7.0
20180329,1.0,8.0
20180328,1.0,6.0
20180327,1.0,8.0
20180326,1.0,8.0
20180325,0.5,5.75
20180324,1.0,9.0
20180321,0.75,7.5
20180320,0.75,8.0
20180318,1.0,10.0
20180317,0.0,5.0
20180316,0.6666666666666666,4.666666666666667
20180315,1.0,8.0
20180312,0.75,7.0
20180311,0.5,4.666666666666667
20180310,0.75,7.5
20180309,0.625,6.0
20180308,0.0,4.0
20180307,1.0,10.0
20180306,1.0,8.0
20180305,0.75,6.5
20180304,0.5,3.0
20180303,0.5,3.0
20180302,1.0,10.0
20180301,0.0,6.0
20180228,0.5,7.0
20180227,0.5,10.0
20180226,1.0,10.0
20180225,0.5,4.5
20180224,0.0,2.0
20180223,1.0,9.0
20180222,0.75,7.5
20180220,0.8,8.8
20180219,0.6666666666666666,5.0
20180218,0.6666666666666666,7.333333333333333
20180217,0.0,6.0
