0,1,2
20190106,1.0,10.0
20181226,1.0,10.0
20181225,1.0,10.0
20181129,1.0,6.0
20171225,0.5,10.0
20171224,0.5,9.0
20171126,1.0,7.0
20171112,1.0,9.0
20170906,1.0,10.0
20170625,1.0,8.0
20170622,1.0,7.0
20170620,1.0,10.0
20170611,0.0,6.0
20170610,0.5,6.0
20170605,1.0,8.5
20170602,1.0,10.0
20170525,1.0,7.5
20170522,1.0,9.5
20170520,0.5,3.0
20170505,1.0,9.0
20170504,1.0,10.0
20170503,0.5,1.0
20170427,1.0,10.0
20170410,1.0,4.0
20170409,1.0,8.0
20170403,0.5,8.0
20170331,1.0,10.0
20170323,1.0,9.0
20170317,1.0,8.0
20170310,0.0,5.0
20170304,1.0,10.0
20170222,1.0,9.0
20170220,1.0,9.0
20170219,0.75,8.0
20170218,1.0,8.0
20170217,1.0,10.0
20170216,1.0,8.666666666666666
20170214,1.0,10.0
20170213,1.0,9.5
20170208,1.0,9.0
20170206,1.0,9.0
20170205,1.0,10.0
20170203,1.0,7.0
20170131,1.0,7.0
20170130,1.0,10.0
20170129,0.8333333333333334,8.333333333333334
20170128,1.0,9.0
20170127,0.8,8.6
20170126,0.9090909090909091,8.727272727272727
20170125,0.8,8.4
20170123,1.0,9.25
20170122,1.0,9.333333333333334
20170121,0.8571428571428571,8.428571428571429
20170120,1.0,8.0
20170119,1.0,9.0
20170118,1.0,8.666666666666666
20170117,1.0,9.0
20170116,0.8333333333333334,8.666666666666666
20170115,0.9411764705882353,8.588235294117647
20170114,0.9166666666666666,8.416666666666666
20170113,1.0,9.2
20170112,1.0,8.833333333333334
20170111,0.8333333333333334,8.466666666666667
20170110,0.6333333333333333,7.733333333333333
20170109,0.725,8.65
20170108,0.9459459459459459,8.621621621621621
20170107,0.8444444444444444,8.28888888888889
20170106,0.8571428571428571,8.857142857142858
20170105,0.8214285714285714,8.285714285714286
20170104,1.0,8.952380952380953
20170103,0.8916666666666667,8.65
20170102,0.9274193548387096,8.887096774193548
20170101,0.8972602739726028,8.821917808219178
20161231,0.9333333333333333,8.933333333333334
20161230,0.9069767441860465,9.0
20161229,0.9090909090909091,8.606060606060606
20161228,0.9661016949152542,9.466101694915254
