0,1,2,3
20180213,1.0,10.0,1
20180119,1.0,6.0,1
20180116,1.0,8.0,1
20180112,1.0,10.0,1
20180103,1.0,10.0,1
20180102,1.0,8.0,1
20171231,1.0,8.0,1
20171229,1.0,9.0,1
20171224,1.0,10.0,1
20171223,1.0,8.0,1
20171222,0.0,7.0,1
20171221,1.0,8.0,1
20171217,1.0,7.5,2
20171216,1.0,9.5,2
20171214,1.0,10.0,1
20171212,1.0,10.0,1
20171211,1.0,9.5,2
20171210,1.0,10.0,1
20171209,0.6666666666666666,9.333333333333334,3
20171208,0.6666666666666666,8.0,3
20171207,1.0,3.0,1
20171206,1.0,9.5,4
20171205,1.0,9.0,2
20171204,1.0,9.0,1
20171203,0.8,9.2,5
20171202,1.0,8.444444444444445,9
20171130,0.8,7.2,5
20171129,1.0,7.666666666666667,3
20171128,1.0,8.0,3
20171127,0.9375,9.75,16
20171126,0.9,8.65,20
20171125,1.0,8.5,4
20171124,0.5,10.0,1
20171123,0.9591836734693877,9.040816326530612,49
