0,1,2
20190112,0.5,10.0
20190109,1.0,10.0
20181230,1.0,10.0
20181225,0.5,2.0
20181213,0.0,10.0
20181211,0.0,6.0
20181203,0.5,10.0
20181106,1.0,10.0
20181023,1.0,10.0
20181017,1.0,10.0
20181009,0.0,10.0
20181001,1.0,10.0
20180927,1.0,10.0
20180921,1.0,10.0
20180920,1.0,10.0
20180916,0.5,10.0
20180901,1.0,10.0
20180830,1.0,10.0
20180821,0.75,10.0
20180819,0.5,10.0
20180812,1.0,10.0
20180811,1.0,8.0
20180805,0.5,10.0
20180801,1.0,10.0
20180729,1.0,10.0
20180720,0.0,1.0
20180713,1.0,10.0
20180710,1.0,10.0
20180708,1.0,10.0
20180619,1.0,10.0
20180611,1.0,10.0
20180608,1.0,5.0
20180515,0.5,1.0
20180504,0.0,3.0
20180422,0.5,10.0
20180421,0.6666666666666666,9.333333333333334
20180415,1.0,10.0
20180404,1.0,10.0
20180327,1.0,10.0
20180316,1.0,5.0
20180311,1.0,10.0
20180303,0.5,10.0
20180301,0.25,5.5
20180225,0.5,10.0
20180217,0.0,2.0
20180210,1.0,10.0
20180207,0.0,1.0
20180129,1.0,10.0
20180127,0.5,1.0
20180115,1.0,1.0
20180113,1.0,10.0
20180112,0.5,10.0
20180110,0.0,10.0
20180109,1.0,10.0
20180101,1.0,10.0
20171231,1.0,10.0
20171227,0.0,1.0
20171223,1.0,10.0
20171222,0.5,5.0
20171221,0.5,10.0
20171218,0.6666666666666666,7.0
20171216,1.0,10.0
20171210,0.0,1.0
20171202,0.5,7.0
20171128,0.5,5.5
20171126,1.0,10.0
20171123,0.5,5.5
20171121,1.0,10.0
20171118,0.5,10.0
20171116,1.0,10.0
20171113,0.5,10.0
20171111,1.0,10.0
20171109,0.0,10.0
20171108,0.0,5.0
20171031,1.0,10.0
20171030,0.5,10.0
20171026,1.0,10.0
20171025,1.0,10.0
20171023,0.0,1.0
20171022,0.16666666666666666,1.3333333333333333
20171019,0.75,10.0
20171016,0.5,1.0
20171014,1.0,10.0
20171011,1.0,10.0
20171009,1.0,10.0
20171008,0.9,9.0
20171007,0.8333333333333334,10.0
20171006,1.0,10.0
20171005,1.0,10.0
20171004,0.4,6.4
20171003,0.5,1.0
20171002,0.0,8.0
20171001,1.0,10.0
20170930,0.6666666666666666,10.0
20170929,0.75,8.5
20170928,1.0,10.0
20170927,1.0,10.0
20170926,0.7777777777777778,9.222222222222221
20170925,0.42857142857142855,5.571428571428571
20170924,0.5,6.5
20170923,0.6428571428571429,9.142857142857142
20170922,0.375,5.5
20170921,0.6,5.8
20170920,0.7307692307692307,7.769230769230769
20170919,0.6428571428571429,8.0
20170918,0.8529411764705882,8.823529411764707
20170917,0.8365384615384616,9.115384615384615
20170916,0.8207547169811321,8.924528301886792
20170915,0.7,8.375
20170914,0.8064516129032258,9.209677419354838
