0,1,2
20181129,1.0,8.0
20181020,0.5,6.0
20181019,1.0,10.0
20180717,1.0,10.0
20180707,0.5,7.0
20180331,1.0,10.0
20180215,0.5,1.0
20180214,1.0,10.0
20180213,1.0,10.0
20180121,1.0,10.0
20171205,0.0,7.0
20171120,1.0,7.0
20171020,1.0,6.0
20170820,0.0,7.0
20170819,1.0,10.0
20170815,0.0,8.0
20170717,1.0,10.0
20170607,1.0,10.0
20170602,1.0,10.0
20170528,1.0,7.0
20170526,0.75,6.0
20170524,0.0,6.0
20170523,1.0,9.0
20170522,0.25,6.0
20170521,0.5,9.0
20170520,0.75,8.5
20170519,0.8333333333333334,7.0
20170518,0.5,5.5
20170517,1.0,10.0
20170515,1.0,9.5
20170514,1.0,9.0
20170513,0.8333333333333334,9.0
20170512,0.8571428571428571,8.428571428571429
20170511,0.8666666666666667,8.733333333333333
